budget,homepage,keywords,original_language,overview,viewercount,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_count,vote_average,Drama,Crime,War,TV Movie,Adventure,Western,Comedy,Science Fiction,Action,Thriller,Music,Horror,Foreign,Mystery,Fantasy,Romance,Documentary,Animation,History,Family
0.42500000000000004,http://dreamcatchermovie.warnerbros.com/,"[{""id"": 3684, ""name"": ""religion and supernatural""}]",4,"Four boyhood pals perform a heroic act and are changed by the powers they gain in return. Years later, on a hunting trip in the Maine woods, they're overtaken by a vicious blizzard that harbors an ominous presence. Challenged to stop an alien force, the friends must first prevent the slaughter of innocent civilians by a military vigilante ... and then overcome a threat to the bond that unites the four of them.",0.26346173128960904,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Kasdan Pictures"", ""id"": 13040}, {""name"": ""WV Films II"", ""id"": 24939}]",333,2003-03-21,0.1635322591792657,0.6263736263736264,282,1,A circle of friendship. A web of mystery. A pattern of fear.,0.17864015394483643,0.4528301886792453,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0.0,http://www.focusfeatures.com/kicks,"[{""id"": 3405, ""name"": ""blow job""}, {""id"": 11732, ""name"": ""cigarette smoking""}, {""id"": 156117, ""name"": ""illegal drugs""}, {""id"": 233047, ""name"": ""smoking weed""}, {""id"": 233048, ""name"": ""shoes""}]",4,"When his hard-earned kicks get snatched by a local hood, fifteen-year old Brandon and his two best friends go on an ill-advised mission across the Bay Area to retrieve the stolen sneakers.",0.03380749589268636,"[{""name"": ""Bystorm Films"", ""id"": 2903}, {""name"": ""Animal Kingdom"", ""id"": 26995}, {""name"": ""Bow and Arrow Entertainment"", ""id"": 37432}]",333,2016-09-09,0.0,0.010989010989011005,282,1,They aren't just shoes,0.002565747273893526,0.8679245283018868,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7500000000000001,http://www.sonypictures.com/movies/thegreenhornet/,"[{""id"": 258, ""name"": ""bomb""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 2016, ""name"": ""vandalism""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 4613, ""name"": ""training""}, {""id"": 4728, ""name"": ""knife""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9639, ""name"": ""playboy""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 11060, ""name"": ""trap""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15482, ""name"": ""kato""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 15484, ""name"": ""meth lab""}]",4,"Britt Reid (Seth Rogen), the heir to the largest newspaper fortune in Los Angeles, is a spoiled playboy who has been, thus far, happy to lead an aimless life. After his father (Tom Wilkinson) dies, Britt meets Kato (Jay Chou), a resourceful company employee. Realizing that they have the talent and resources to make something of their lives, Britt and Kato join forces as costumed crime-fighters to bring down the city's most-powerful criminal, Chudnofsky (Christoph Waltz).",0.31181309127554435,"[{""name"": ""Original Film"", ""id"": 333}, {""name"": ""Sony Pictures Entertainment"", ""id"": 5752}, {""name"": ""Reliance BIG Entertainment"", ""id"": 6733}]",333,2011-01-12,0.49204589200863935,0.43956043956043955,281,1,Breaking the Law to Protect It.,0.3980115458627325,0.49056603773584906,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.25,Uknown,"[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1332, ""name"": ""cheating""}, {""id"": 1453, ""name"": ""amnesia""}, {""id"": 2600, ""name"": ""crisis line""}, {""id"": 6103, ""name"": ""telephone""}, {""id"": 13056, ""name"": ""loss of wife""}, {""id"": 155816, ""name"": ""ex-wife""}, {""id"": 187056, ""name"": ""woman director""}]",4,"A trio of sisters bond over their ambivalence toward the approaching death of their curmudgeonly father, to whom none of them was particularly close.",0.03329167928910434,"[{""name"": ""Laurence Mark Productions"", ""id"": 415}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Global Entertainment Productions GmbH & Company Medien KG"", ""id"": 9269}, {""name"": ""Nora Ephron Productions"", ""id"": 67153}]",125,2000-02-16,0.07783565658747302,0.16483516483516483,380,1,Every family has a few hang-ups.,0.009621552277100681,0.39622641509433965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125,Uknown,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 2157, ""name"": ""hacker""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2812, ""name"": ""computer virus""}, {""id"": 4563, ""name"": ""virtual reality""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 9835, ""name"": ""sexual fantasy""}, {""id"": 9864, ""name"": ""prank""}, {""id"": 11615, ""name"": ""internet""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 41249, ""name"": ""secret service""}, {""id"": 155555, ""name"": ""computer hacker""}, {""id"": 160840, ""name"": ""dream sequence""}]",4,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",0.17533557370771047,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Suftley"", ""id"": 87394}]",333,1995-09-14,0.01633634557235425,0.3076923076923077,208,1,"There is no right or wrong, only fun and boring",0.12443874278383577,0.6226415094339623,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.03125,Uknown,"[{""id"": 534, ""name"": ""mexico""}, {""id"": 572, ""name"": ""sex""}, {""id"": 966, ""name"": ""beach""}, {""id"": 2426, ""name"": ""group sex""}, {""id"": 3230, ""name"": ""male friendship""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 158718, ""name"": ""lgbt""}, {""id"": 209987, ""name"": ""new mexican cinema""}]",5,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",0.16596266546814553,"[{""name"": ""B\u00e9same Mucho Pictures"", ""id"": 1101}, {""name"": ""Producciones Anhelo"", ""id"": 1102}, {""name"": ""The Criterion Collection"", ""id"": 10932}]",271,2001-06-08,0.0726062462203024,0.2967032967032967,292,1,Life has its ways of teaching. Life has its ways to confuse us. Life has its ways to move us. Life has its ways to amaze. Life has its ways to hurt us. Life has its ways to heal. Life has its ways to inspire.,0.0978191148171905,0.8301886792452831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,http://www.miramax.com/movie/darkness,"[{""id"": 1452, ""name"": ""loss of child""}, {""id"": 2642, ""name"": ""solar eclipse""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 18035, ""name"": ""family""}, {""id"": 18130, ""name"": ""psychopathy""}]",4,"A teenage girl moves into a remote countryside house with her family, only to discover that their gloomy new home has a horrifying past that threatens to destroy the family.",0.06208699423408623,"[{""name"": ""V\u00eda Digital"", ""id"": 357}, {""name"": ""Filmax Entertainment"", ""id"": 7302}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Castelao Producciones"", ""id"": 7956}]",142,2002-10-02,0.0,0.25274725274725274,282,1,A house. A past. A secret. Will you dare enter?,0.03271327774214236,0.5094339622641509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.203125,http://www.bridesmaidsmovie.com/,"[{""id"": 271, ""name"": ""competition""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 3431, ""name"": ""materialism""}, {""id"": 3584, ""name"": ""bridesmaid""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 10050, ""name"": ""fear of commitment""}, {""id"": 10329, ""name"": ""wealth""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 10955, ""name"": ""wedding party""}, {""id"": 11316, ""name"": ""sexual humor""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 39833, ""name"": ""maid of honor""}, {""id"": 40879, ""name"": ""drunk""}, {""id"": 155049, ""name"": ""wedding dress""}, {""id"": 155939, ""name"": ""group of friends""}, {""id"": 172454, ""name"": ""casual sex""}, {""id"": 174960, ""name"": ""vanity""}, {""id"": 175321, ""name"": ""girl fight""}, {""id"": 193719, ""name"": ""missing woman""}, {""id"": 208847, ""name"": ""out of control""}]",4,"Annie’s life is a mess. But when she finds out her lifetime best friend is engaged, she simply must serve as Lillian’s maid of honor. Though lovelorn and broke, Annie bluffs her way through the expensive and bizarre rituals. With one chance to get it perfect, she’ll show Lillian and her bridesmaids just how far you’ll go for someone you love.",0.1680970586293915,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Apatow Productions"", ""id"": 10105}]",333,2011-04-28,0.6228585809935205,0.5054945054945055,282,1,Save the date,0.5295060936497755,0.679245283018868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.25,Uknown,"[{""id"": 470, ""name"": ""spy""}, {""id"": 591, ""name"": ""cia""}, {""id"": 2106, ""name"": ""cold war""}, {""id"": 2111, ""name"": ""soviet union""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 14638, ""name"": ""american""}]",4,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",0.47665671167894874,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Reliance Entertainment"", ""id"": 7294}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",244,2015-10-15,0.35740463930885535,0.6813186813186813,373,1,"In the shadow of war, one man showed the world what we stood for.",0.8252084669660038,0.8113207547169812,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.09375,Uknown,[],4,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",0.07916639295078015,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]",333,2000-03-31,0.021386857451403896,0.16483516483516483,282,1,How low will they go to get the girls of their dreams?,0.008659397049390616,0.39622641509433965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.33125,Uknown,"[{""id"": 339, ""name"": ""submarine""}, {""id"": 1860, ""name"": ""mutiny""}, {""id"": 2139, ""name"": ""russia""}, {""id"": 2534, ""name"": ""missile""}, {""id"": 3312, ""name"": ""nuclear missile""}, {""id"": 4123, ""name"": ""embassy""}, {""id"": 4410, ""name"": ""u.s. navy""}, {""id"": 4933, ""name"": ""battle for power""}, {""id"": 6791, ""name"": ""torpedo""}, {""id"": 162365, ""name"": ""military""}, {""id"": 198423, ""name"": ""moral dilemma""}, {""id"": 217133, ""name"": ""post cold war""}, {""id"": 221092, ""name"": ""aircraft carrier""}, {""id"": 226740, ""name"": ""chain of command""}, {""id"": 226741, ""name"": ""launch code""}, {""id"": 226742, ""name"": ""sonar""}]",4,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.",0.19987531552155754,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]",333,1995-05-12,0.3399291468682506,0.4065934065934066,282,1,Danger runs deep.,0.1565105837075048,0.7735849056603774,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.1625,http://www.mgm.com/view/Movie/33/,"[{""id"": 212, ""name"": ""london england""}, {""id"": 591, ""name"": ""cia""}, {""id"": 188178, ""name"": ""teenage hero""}, {""id"": 213102, ""name"": ""teen spy""}, {""id"": 214596, ""name"": ""cia agent""}]",4,"With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.",0.10723517928902557,"[{""name"": ""Splendid Pictures"", ""id"": 368}, {""name"": ""Maverick Films"", ""id"": 4000}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Dylan Sellers Productions"", ""id"": 8807}, {""name"": ""Madacy Entertainment"", ""id"": 12027}]",333,2004-12-03,0.06224404967602595,0.23076923076923078,282,1,Adventure is an attitude.,0.042976266837716465,0.43396226415094347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15000000000000002,http://www.piranha-3d.com,"[{""id"": 3342, ""name"": ""yacht""}, {""id"": 9732, ""name"": ""movie in movie""}, {""id"": 10503, ""name"": ""scuba diving""}, {""id"": 158045, ""name"": ""piranha""}, {""id"": 158054, ""name"": ""spring break""}, {""id"": 158072, ""name"": ""man eaten by monster""}, {""id"": 209714, ""name"": ""3d""}]",4,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",0.22950368181343428,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Atmosphere Entertainment MM"", ""id"": 2995}, {""name"": ""Chako Film Company"", ""id"": 7332}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Intellectual Properties Worldwide"", ""id"": 18524}, {""name"": ""Aja / Levasseur Productions"", ""id"": 22596}]",333,2010-08-20,0.17967206263498925,0.09890109890109894,282,1,There's something in the water.,0.1831302116741501,0.4528301886792453,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.08875,Uknown,"[{""id"": 531, ""name"": ""southern usa""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",2,"In 1933, after leaving Dogville, Grace Margaret Mulligan sees a slave being punished at a cotton farm called Manderlay. Officially slavery is illegal and Grace stands up against the owners of the farm. She stays with some gangsters in Manderlay and tries to influence the situation. But when harvest time comes Grace sees the social and economic reality of Manderlay.",0.06909052717758513,"[{""name"": ""Zentropa Entertainments"", ""id"": 76}, {""name"": ""Danmarks Radio (DR)"", ""id"": 119}, {""name"": ""Arte"", ""id"": 201}, {""name"": ""Memfis Film"", ""id"": 321}, {""name"": ""Isabella Films BV"", ""id"": 814}, {""name"": ""Degeto Film"", ""id"": 986}, {""name"": ""Ognon Pictures"", ""id"": 1711}, {""name"": ""Sveriges Television (SVT)"", ""id"": 3221}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Yleisradio (YLE)"", ""id"": 5975}, {""name"": ""Arte France Cin\u00e9ma"", ""id"": 6916}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Alan Young Pictures"", ""id"": 11499}, {""name"": ""Nederlandse Programma Stichting (NPS)"", ""id"": 12023}, {""name"": ""Canal+ Television AB"", ""id"": 12927}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""Invicta Capital"", ""id"": 23207}, {""name"": ""Edith Film Oy"", ""id"": 25491}, {""name"": ""Pain Unlimited GmbH Filmproduktion"", ""id"": 30268}, {""name"": ""Sigma Films"", ""id"": 53874}, {""name"": ""Manderlay"", ""id"": 55428}]",127,2005-05-16,0.001457706263498948,0.6593406593406594,282,1,Liberation. Whether They Want It Or Not.,0.021808851828094916,0.7547169811320755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1875,http://www.miramax.com/anunfinishedlife/,"[{""id"": 697, ""name"": ""loss of son""}, {""id"": 798, ""name"": ""sheriff""}, {""id"": 1016, ""name"": ""wyoming""}, {""id"": 2971, ""name"": ""grandfather granddaughter relationship""}, {""id"": 5927, ""name"": ""violence against women""}]",4,"Stoic and heartbroken, Einar Gilkyson quietly lives in the rugged Wyoming ranchlands alongside his only trusted friend, Mitch Bradley. Then, suddenly, the woman he blames for the death of his only son arrives at his door broke, desperate, and with a granddaughter he's never known. But even as buried anger and accusations resurface, the way is opened for unexpected connection, adventure, and forgiveness.",0.06222322204006003,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Persistent Entertainment"", ""id"": 810}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""The Ladd Company"", ""id"": 7965}, {""name"": ""Kalis Productions GmbH & Co. Zweite KG"", ""id"": 20376}, {""name"": ""Unfinished Films"", ""id"": 20377}]",306,2005-09-09,0.04021227645788339,0.3186813186813187,181,1,Every secret takes on a life of its own.,0.048428479794740215,0.7169811320754718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07500000000000001,Uknown,"[{""id"": 2016, ""name"": ""vandalism""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 8508, ""name"": ""party""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 33910, ""name"": ""high school student""}, {""id"": 160517, ""name"": ""fake documentary""}, {""id"": 171134, ""name"": ""sex doll""}, {""id"": 182145, ""name"": ""lime""}, {""id"": 182147, ""name"": ""underwater photography""}, {""id"": 182148, ""name"": ""bouncy castle""}, {""id"": 182163, ""name"": ""flash grenade""}]",4,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",0.4828039274251975,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Green Hat Films"", ""id"": 3527}]",333,2012-03-01,0.21598272138228944,0.09890109890109894,282,1,Witness it,0.49839640795381657,0.679245283018868,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1875,Uknown,"[{""id"": 387, ""name"": ""california""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2143, ""name"": ""loss of parents""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 12565, ""name"": ""psychological thriller""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 13063, ""name"": ""car accident""}]",4,"After the parents of Ruby and her younger brother, Rhett, are killed in a car crash, their parents' best friends, Erin and Terry Glass, become their guardians. The children hear promises of a world of opulence and California fun -- all they have to do is move into the Glasses' gated house. Before very long, though, Ruby suspects that Erin and Terry may not be the ideal guardians they seemed to be.",0.09269179764464133,"[{""name"": ""Original Film"", ""id"": 333}]",333,2001-09-14,0.05101427429805616,0.2967032967032967,290,1,The glass is about to be shattered...,0.06125721616420782,0.4716981132075473,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.04375000000000001,Uknown,"[{""id"": 186, ""name"": ""christianity""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 2974, ""name"": ""jesus christ""}, {""id"": 3035, ""name"": ""roman""}, {""id"": 3571, ""name"": ""crucifixion""}, {""id"": 4115, ""name"": ""longing""}, {""id"": 4690, ""name"": ""moral conflict""}, {""id"": 41511, ""name"": ""cross""}, {""id"": 161216, ""name"": ""blasphemy""}, {""id"": 162706, ""name"": ""temptation""}, {""id"": 162708, ""name"": ""mary magdalene""}]",4,"Jesus, a humble Judean carpenter beginning to see that he is the son of God, is drawn into revolutionary action against the Roman occupiers by Judas -- despite his protestations that love, not violence, is the path to salvation. The burden of being the savior of mankind torments Jesus throughout his life, leading him to doubt. As he is put to death on the cross, Jesus is tempted by visions of an ordinary life married to Mary Magdalene.",0.1441231505667376,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Cineplex-Odeon Films"", ""id"": 5231}]",298,1988-08-12,0.018085496760259195,0.9340659340659341,282,1,No tagline available,0.06125721616420782,0.7735849056603774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,Uknown,"[{""id"": 1279, ""name"": ""medicine""}, {""id"": 3126, ""name"": ""ant""}, {""id"": 3664, ""name"": ""research""}, {""id"": 5968, ""name"": ""amazon""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 13072, ""name"": ""falling in love""}, {""id"": 180443, ""name"": ""cure""}, {""id"": 180550, ""name"": ""rainforest""}]",4,"An eccentric scientist working for a large drug company is working on a research project in the Amazon jungle. He sends for a research assistant and a gas chromatograph because he's close to a cure for cancer. When the assistant turns out to be a ""mere woman,"" he rejects her help. Meanwhile the bulldozers get closer to the area in which they are conducting research, and they eventually learn to work together, and begin falling in love.",0.06879929544349303,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}]",333,1992-02-07,0.0,0.2967032967032967,282,1,He turned his back on civilization. Only to discover he had the power to save it.,0.033354714560615784,0.5471698113207547,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34375,Uknown,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 2248, ""name"": ""moderator""}, {""id"": 2571, ""name"": ""tv show""}, {""id"": 3836, ""name"": ""success""}, {""id"": 8442, ""name"": ""irish mob""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",4,"Tells the story of Rainbow Randolph, the corrupt, costumed star of a popular children's TV show, who is fired over a bribery scandal and replaced by squeaky-clean Smoochy, a puffy fuscia rhinoceros. As Smoochy catapults to fame - scoring hit ratings and the affections of a network executive - Randolph makes the unsuspecting rhino the target of his numerous outrageous attempts to exact revenge and reclaim his status as America's sweetheart.",0.11121399415201086,"[{""name"": ""Senator Film Produktion"", ""id"": 191}, {""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Filmfour"", ""id"": 6705}]",109,2002-03-28,0.0,0.32967032967032966,282,1,Get ready for an unexpected hit.,0.0391276459268762,0.5660377358490567,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.1875,Uknown,"[{""id"": 242, ""name"": ""new york""}, {""id"": 367, ""name"": ""shyness""}, {""id"": 3658, ""name"": ""career""}, {""id"": 8044, ""name"": ""flight""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 9935, ""name"": ""travel""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 12670, ""name"": ""los angeles""}]",4,"On a flight from Los Angeles to New York, Oliver and Emily make a connection, only to decide that they are poorly suited to be together. Over the next seven years, however, they are reunited time and time again, they go from being acquaintances to close friends to ... lovers?",0.18882746297431416,"[{""name"": ""Mile High Productions"", ""id"": 2976}, {""name"": ""Kevin Messick Productions"", ""id"": 2977}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Beacon Pictures"", ""id"": 10157}]",333,2005-04-22,0.09262790280777541,0.3076923076923077,282,1,There's nothing better than a great romance... to ruin a perfectly good friendship.,0.09878127004490059,0.679245283018868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23750000000000002,http://waterforelephantsfilm.com/,"[{""id"": 3199, ""name"": ""clown""}, {""id"": 14613, ""name"": ""elephant trainer""}, {""id"": 34134, ""name"": ""veterinary""}]",4,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena.",0.1650857211204534,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Flashpoint Entertainment"", ""id"": 7717}, {""name"": ""Big Screen Productions"", ""id"": 10893}]",333,2011-03-15,0.24655773218142552,0.45054945054945056,244,1,Life is the most spectacular show on earth.,0.26940346375881974,0.7169811320754718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0625,http://www.livehardsellhard.com/,"[{""id"": 179431, ""name"": ""duringcreditsstinger""}]",4,"Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers.",0.032673042001958835,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Kevin Messick Productions"", ""id"": 2977}, {""name"": ""Gary Sanchez Productions"", ""id"": 4740}]",333,2009-08-14,0.0,0.1208791208791209,282,1,No tagline available,0.015394483643361129,0.4716981132075473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09375,Uknown,"[{""id"": 1415, ""name"": ""small town""}, {""id"": 3072, ""name"": ""campaign""}, {""id"": 10332, ""name"": ""salesman""}, {""id"": 17947, ""name"": ""farmland""}, {""id"": 194531, ""name"": ""natural gas""}, {""id"": 206044, ""name"": ""fracking""}]",4,"A salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources.",0.1332547689971822,"[{""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Media Farm"", ""id"": 29311}, {""name"": ""Sunday Night"", ""id"": 29312}, {""name"": ""Pearl Street Films"", ""id"": 29313}]",2,2012-09-23,0.01757837580993521,0.2967032967032967,282,1,What's your price?,0.07472738935214879,0.5849056603773586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
